l,w,gds,id,fug,vgt,gm,gmoverid,vgs,vds,cgg,vth,vbs,cgs
3.6000000000000005e-07,4.800000000000001e-07,6.247e-06,4.819e-05,13050000000.0,0.4835,0.0001674,3.475,0.9,1.0,2.042e-15,0.4165,0.0,-2.019e-15
3.6000000000000005e-07,1e-06,1.241e-05,9.54e-05,12730000000.0,0.4724,0.00034,3.564,0.9,1.0,4.25e-15,0.4276,0.0,-4.212e-15
3.6000000000000005e-07,1.2000000000000002e-07,2.386e-06,1.821e-05,14540000000.0,0.6264,4.7e-05,2.581,1.0,1.0,5.145e-16,0.3736,0.0,-5.043e-16
3.6000000000000005e-07,2.4000000000000003e-07,4.522e-06,3.473e-05,14490000000.0,0.6009,9.35e-05,2.692,1.0,1.0,1.027e-15,0.3991,0.0,-1.016e-15
3.6000000000000005e-07,4.800000000000001e-07,8.503e-06,6.575e-05,14170000000.0,0.5835,0.0001827,2.779,1.0,1.0,2.053e-15,0.4165,0.0,-2.041e-15
3.6000000000000005e-07,1e-06,1.694e-05,0.0001311,13840000000.0,0.5724,0.0003716,2.835,1.0,1.0,4.274e-15,0.4276,0.0,-4.259e-15
3.6000000000000005e-07,1.2000000000000002e-07,3.134e-06,2.302e-05,15070000000.0,0.7263,4.884e-05,2.122,1.1,1.0,5.156e-16,0.3737,0.0,-5.08e-16
3.6000000000000005e-07,2.4000000000000003e-07,5.967e-06,4.431e-05,15100000000.0,0.7009,9.774e-05,2.206,1.1,1.0,1.03e-15,0.3991,0.0,-1.023e-15
3.6000000000000005e-07,4.800000000000001e-07,1.125e-05,8.453e-05,14850000000.0,0.6835,0.000192,2.272,1.1,1.0,2.059e-15,0.4165,0.0,-2.058e-15
3.6000000000000005e-07,1e-06,2.242e-05,0.0001693,14490000000.0,0.6724,0.0003905,2.306,1.1,1.0,4.288e-15,0.4276,0.0,-4.294e-15
3.6000000000000005e-07,1.2000000000000002e-07,4.086e-06,2.794e-05,15200000000.0,0.8263,4.93e-05,1.765,1.2,1.0,5.161e-16,0.3737,0.0,-5.109e-16
3.6000000000000005e-07,2.4000000000000003e-07,7.8e-06,5.419e-05,15320000000.0,0.8009,9.926e-05,1.832,1.2,1.0,1.031e-15,0.3991,0.0,-1.029e-15
3.6000000000000005e-07,4.800000000000001e-07,1.473e-05,0.000104,15130000000.0,0.7835,0.0001961,1.886,1.2,1.0,2.062e-15,0.4165,0.0,-2.071e-15
3.6000000000000005e-07,1e-06,2.928e-05,0.0002088,14750000000.0,0.7723,0.0003981,1.907,1.2,1.0,4.295e-15,0.4277,0.0,-4.321e-15
3.6000000000000005e-07,1.2000000000000002e-07,6.173e-11,1.559e-10,6561000.0,-0.2735,5.084e-09,32.71,0.1,1.1,1.233e-16,0.3735,0.0,-3.404e-17
3.6000000000000005e-07,2.4000000000000003e-07,5.674e-11,1.451e-10,3220000.0,-0.2989,4.759e-09,33.01,0.1,1.1,2.352e-16,0.3989,0.0,-5.288e-17
3.6000000000000005e-07,4.800000000000001e-07,6.338e-11,1.644e-10,1861000.0,-0.3163,5.389e-09,33.16,0.1,1.1,4.609e-16,0.4163,0.0,-9.153e-17
3.6000000000000005e-07,1e-06,8.94e-11,2.327e-10,1270000.0,-0.3275,7.595e-09,33.22,0.1,1.1,9.521e-16,0.4275,0.0,-1.767e-16
3.6000000000000005e-07,1.2000000000000002e-07,1.395e-09,3.571e-09,91320000.0,-0.1735,1.047e-07,29.33,0.2,1.1,1.825e-16,0.3735,0.0,-1.061e-16
3.6000000000000005e-07,2.4000000000000003e-07,1.38e-09,3.54e-09,53530000.0,-0.1989,1.079e-07,30.48,0.2,1.1,3.208e-16,0.3989,0.0,-1.615e-16
3.6000000000000005e-07,4.800000000000001e-07,1.604e-09,4.14e-09,34670000.0,-0.2163,1.289e-07,31.15,0.2,1.1,5.919e-16,0.4163,0.0,-2.644e-16
3.6000000000000005e-07,1e-06,2.304e-09,5.926e-09,25230000.0,-0.2275,1.866e-07,31.5,0.2,1.1,1.177e-15,0.4275,0.0,-4.836e-16
3.6000000000000005e-07,1.2000000000000002e-07,1.688e-08,4.843e-08,586900000.0,-0.07349,1.094e-06,22.6,0.3,1.1,2.968e-16,0.3735,0.0,-2.395e-16
3.6000000000000005e-07,2.4000000000000003e-07,2.026e-08,5.602e-08,408400000.0,-0.09894,1.359e-06,24.27,0.3,1.1,5.296e-16,0.3989,0.0,-4.091e-16
3.6000000000000005e-07,4.800000000000001e-07,2.666e-08,7.261e-08,303100000.0,-0.1163,1.853e-06,25.52,0.3,1.1,9.729e-16,0.4163,0.0,-7.214e-16
3.6000000000000005e-07,1e-06,4.117e-08,1.104e-07,241700000.0,-0.1275,2.908e-06,26.33,0.3,1.1,1.915e-15,0.4275,0.0,-1.376e-15
3.6000000000000005e-07,1.2000000000000002e-07,8.648e-08,3.37e-07,2187000000.0,0.02651,5.513e-06,16.36,0.4,1.1,4.012e-16,0.3735,0.0,-3.608e-16
3.6000000000000005e-07,2.4000000000000003e-07,1.261e-07,4.542e-07,1703000000.0,0.00106,8.087e-06,17.81,0.4,1.1,7.557e-16,0.3989,0.0,-6.744e-16
3.6000000000000005e-07,4.800000000000001e-07,1.93e-07,6.609e-07,1378000000.0,-0.01634,1.247e-05,18.86,0.4,1.1,1.44e-15,0.4163,0.0,-1.274e-15
3.6000000000000005e-07,1e-06,3.304e-07,1.088e-06,1170000000.0,-0.02748,2.132e-05,19.59,0.4,1.1,2.899e-15,0.4275,0.0,-2.544e-15
3.6000000000000005e-07,1.2000000000000002e-07,2.431e-07,1.308e-06,4971000000.0,0.1265,1.439e-05,11.0,0.5,1.1,4.607e-16,0.3735,0.0,-4.308e-16
3.6000000000000005e-07,2.4000000000000003e-07,4.005e-07,2.019e-06,4364000000.0,0.1011,2.46e-05,12.19,0.5,1.1,8.972e-16,0.3989,0.0,-8.418e-16
3.6000000000000005e-07,4.800000000000001e-07,6.743e-07,3.246e-06,3848000000.0,0.08366,4.246e-05,13.08,0.5,1.1,1.756e-15,0.4163,0.0,-1.649e-15
3.6000000000000005e-07,1e-06,1.238e-06,5.726e-06,3472000000.0,0.07252,7.856e-05,13.72,0.5,1.1,3.601e-15,0.4275,0.0,-3.379e-15
3.6000000000000005e-07,1.2000000000000002e-07,4.832e-07,3.236e-06,7829000000.0,0.2265,2.404e-05,7.429,0.6,1.1,4.887e-16,0.3735,0.0,-4.652e-16
3.6000000000000005e-07,2.4000000000000003e-07,8.513e-07,5.486e-06,7354000000.0,0.2011,4.462e-05,8.134,0.6,1.1,9.658e-16,0.3989,0.0,-9.255e-16
3.6000000000000005e-07,4.800000000000001e-07,1.513e-06,9.48e-06,6849000000.0,0.1837,8.234e-05,8.686,0.6,1.1,1.913e-15,0.4163,0.0,-1.841e-15
3.6000000000000005e-07,1e-06,2.892e-06,1.764e-05,6456000000.0,0.1725,0.0001606,9.103,0.6,1.1,3.959e-15,0.4275,0.0,-3.814e-15
3.6000000000000005e-07,1.2000000000000002e-07,7.943e-07,6.07e-06,10270000000.0,0.3265,3.239e-05,5.336,0.7,1.1,5.018e-16,0.3735,0.0,-4.827e-16
3.6000000000000005e-07,2.4000000000000003e-07,1.45e-06,1.086e-05,9932000000.0,0.301,6.225e-05,5.734,0.7,1.1,9.976e-16,0.399,0.0,-9.671e-16
3.6000000000000005e-07,4.800000000000001e-07,2.651e-06,1.956e-05,9478000000.0,0.2837,0.0001183,6.046,0.7,1.1,1.986e-15,0.4163,0.0,-1.935e-15
3.6000000000000005e-07,1e-06,5.181e-06,3.759e-05,9119000000.0,0.2725,0.0002363,6.287,0.7,1.1,4.125e-15,0.4275,0.0,-4.027e-15
3.6000000000000005e-07,1.2000000000000002e-07,1.173e-06,9.659e-06,12240000000.0,0.4265,3.912e-05,4.05,0.8,1.1,5.085e-16,0.3735,0.0,-4.927e-16
3.6000000000000005e-07,2.4000000000000003e-07,2.184e-06,1.782e-05,12010000000.0,0.401,7.647e-05,4.291,0.8,1.1,1.013e-15,0.399,0.0,-9.902e-16
3.6000000000000005e-07,4.800000000000001e-07,4.055e-06,3.29e-05,11590000000.0,0.3836,0.0001473,4.476,0.8,1.1,2.022e-15,0.4164,0.0,-1.986e-15
3.6000000000000005e-07,1e-06,8.017e-06,6.44e-05,11260000000.0,0.3725,0.0002975,4.619,0.8,1.1,4.205e-15,0.4275,0.0,-4.141e-15
3.6000000000000005e-07,1.2000000000000002e-07,1.624e-06,1.384e-05,13730000000.0,0.5265,4.418e-05,3.193,0.9,1.1,5.121e-16,0.3735,0.0,-4.994e-16
3.6000000000000005e-07,2.4000000000000003e-07,3.059e-06,2.603e-05,13590000000.0,0.501,8.723e-05,3.35,0.9,1.1,1.022e-15,0.399,0.0,-1.005e-15
3.6000000000000005e-07,4.800000000000001e-07,5.73e-06,4.878e-05,13210000000.0,0.4836,0.0001694,3.472,0.9,1.1,2.041e-15,0.4164,0.0,-2.018e-15
3.6000000000000005e-07,1e-06,1.14e-05,9.659e-05,12880000000.0,0.4725,0.0003439,3.56,0.9,1.1,4.248e-15,0.4275,0.0,-4.21e-15
3.6000000000000005e-07,1.2000000000000002e-07,2.155e-06,1.844e-05,14740000000.0,0.6265,4.763e-05,2.583,1.0,1.1,5.142e-16,0.3735,0.0,-5.041e-16
3.6000000000000005e-07,2.4000000000000003e-07,4.093e-06,3.516e-05,14680000000.0,0.601,9.471e-05,2.694,1.0,1.1,1.027e-15,0.399,0.0,-1.015e-15
3.6000000000000005e-07,4.800000000000001e-07,7.711e-06,6.656e-05,14350000000.0,0.5836,0.000185,2.78,1.0,1.1,2.052e-15,0.4164,0.0,-2.04e-15
3.6000000000000005e-07,1e-06,1.539e-05,0.0001327,14020000000.0,0.5725,0.0003762,2.835,1.0,1.1,4.272e-15,0.4275,0.0,-4.257e-15
3.6000000000000005e-07,1.2000000000000002e-07,2.788e-06,2.331e-05,15320000000.0,0.7265,4.959e-05,2.127,1.1,1.1,5.153e-16,0.3735,0.0,-5.078e-16
3.6000000000000005e-07,2.4000000000000003e-07,5.323e-06,4.488e-05,15340000000.0,0.701,9.921e-05,2.211,1.1,1.1,1.03e-15,0.399,0.0,-1.023e-15
3.6000000000000005e-07,4.800000000000001e-07,1.007e-05,8.56e-05,15070000000.0,0.6836,0.0001948,2.276,1.1,1.1,2.058e-15,0.4164,0.0,-2.057e-15
3.6000000000000005e-07,1e-06,2.01e-05,0.0001714,14710000000.0,0.6725,0.0003961,2.31,1.1,1.1,4.286e-15,0.4275,0.0,-4.292e-15
3.6000000000000005e-07,1.2000000000000002e-07,3.556e-06,2.832e-05,15510000000.0,0.8264,5.026e-05,1.775,1.2,1.1,5.159e-16,0.3736,0.0,-5.108e-16
3.6000000000000005e-07,2.4000000000000003e-07,6.817e-06,5.491e-05,15610000000.0,0.801,0.0001011,1.841,1.2,1.1,1.031e-15,0.399,0.0,-1.029e-15
3.6000000000000005e-07,4.800000000000001e-07,1.292e-05,0.0001054,15410000000.0,0.7836,0.0001996,1.894,1.2,1.1,2.061e-15,0.4164,0.0,-2.07e-15
3.6000000000000005e-07,1e-06,2.578e-05,0.0002116,15020000000.0,0.7724,0.0004051,1.915,1.2,1.1,4.293e-15,0.4276,0.0,-4.32e-15
3.6000000000000005e-07,1.2000000000000002e-07,6.07e-11,1.622e-10,6820000.0,-0.2734,5.283e-09,32.71,0.1,1.2,1.233e-16,0.3734,0.0,-3.406e-17
3.6000000000000005e-07,2.4000000000000003e-07,5.573e-11,1.511e-10,3346000.0,-0.2989,4.944e-09,33.01,0.1,1.2,2.352e-16,0.3989,0.0,-5.29e-17
3.6000000000000005e-07,4.800000000000001e-07,6.22e-11,1.715e-10,1933000.0,-0.3163,5.597e-09,33.16,0.1,1.2,4.608e-16,0.4163,0.0,-9.157e-17
3.6000000000000005e-07,1e-06,8.775e-11,2.432e-10,1319000.0,-0.3274,7.889e-09,33.22,0.1,1.2,9.519e-16,0.4274,0.0,-1.767e-16
3.6000000000000005e-07,1.2000000000000002e-07,1.374e-09,3.709e-09,94800000.0,-0.1734,1.087e-07,29.32,0.2,1.2,1.825e-16,0.3734,0.0,-1.061e-16
3.6000000000000005e-07,2.4000000000000003e-07,1.357e-09,3.677e-09,55580000.0,-0.1989,1.12e-07,30.47,0.2,1.2,3.208e-16,0.3989,0.0,-1.615e-16
3.6000000000000005e-07,4.800000000000001e-07,1.575e-09,4.299e-09,35990000.0,-0.2163,1.338e-07,31.15,0.2,1.2,5.919e-16,0.4163,0.0,-2.646e-16
3.6000000000000005e-07,1e-06,2.264e-09,6.155e-09,26200000.0,-0.2274,1.937e-07,31.5,0.2,1.2,1.177e-15,0.4274,0.0,-4.839e-16
3.6000000000000005e-07,1.2000000000000002e-07,1.66e-08,5.01e-08,605200000.0,-0.07342,1.129e-06,22.53,0.3,1.2,2.968e-16,0.3734,0.0,-2.395e-16
3.6000000000000005e-07,2.4000000000000003e-07,1.993e-08,5.803e-08,422100000.0,-0.09887,1.405e-06,24.21,0.3,1.2,5.297e-16,0.3989,0.0,-4.092e-16
3.6000000000000005e-07,4.800000000000001e-07,2.622e-08,7.525e-08,313500000.0,-0.1163,1.917e-06,25.47,0.3,1.2,9.73e-16,0.4163,0.0,-7.216e-16
3.6000000000000005e-07,1e-06,4.049e-08,1.145e-07,250200000.0,-0.1274,3.011e-06,26.3,0.3,1.2,1.915e-15,0.4274,0.0,-1.376e-15
3.6000000000000005e-07,1.2000000000000002e-07,8.416e-08,3.456e-07,2230000000.0,0.02658,5.622e-06,16.27,0.4,1.2,4.012e-16,0.3734,0.0,-3.608e-16
3.6000000000000005e-07,2.4000000000000003e-07,1.23e-07,4.667e-07,1741000000.0,0.001127,8.265e-06,17.71,0.4,1.2,7.557e-16,0.3989,0.0,-6.743e-16
3.6000000000000005e-07,4.800000000000001e-07,1.884e-07,6.8e-07,1410000000.0,-0.01627,1.276e-05,18.77,0.4,1.2,1.44e-15,0.4163,0.0,-1.274e-15
3.6000000000000005e-07,1e-06,3.232e-07,1.121e-06,1200000000.0,-0.02741,2.185e-05,19.5,0.4,1.2,2.899e-15,0.4274,0.0,-2.544e-15
3.6000000000000005e-07,1.2000000000000002e-07,2.338e-07,1.332e-06,5039000000.0,0.1266,1.458e-05,10.95,0.5,1.2,4.607e-16,0.3734,0.0,-4.308e-16
3.6000000000000005e-07,2.4000000000000003e-07,3.856e-07,2.058e-06,4428000000.0,0.1011,2.496e-05,12.13,0.5,1.2,8.971e-16,0.3989,0.0,-8.416e-16
3.6000000000000005e-07,4.800000000000001e-07,6.501e-07,3.312e-06,3907000000.0,0.08373,4.311e-05,13.02,0.5,1.2,1.756e-15,0.4163,0.0,-1.649e-15
3.6000000000000005e-07,1e-06,1.196e-06,5.847e-06,3528000000.0,0.07259,7.982e-05,13.65,0.5,1.2,3.601e-15,0.4274,0.0,-3.379e-15
3.6000000000000005e-07,1.2000000000000002e-07,4.601e-07,3.283e-06,7918000000.0,0.2266,2.431e-05,7.404,0.6,1.2,4.886e-16,0.3734,0.0,-4.651e-16
3.6000000000000005e-07,2.4000000000000003e-07,8.113e-07,5.569e-06,7439000000.0,0.2011,4.514e-05,8.105,0.6,1.2,9.656e-16,0.3989,0.0,-9.253e-16
3.6000000000000005e-07,4.800000000000001e-07,1.443e-06,9.628e-06,6931000000.0,0.1837,8.331e-05,8.653,0.6,1.2,1.913e-15,0.4163,0.0,-1.84e-15
3.6000000000000005e-07,1e-06,2.763e-06,1.792e-05,6535000000.0,0.1726,0.0001625,9.068,0.6,1.2,3.958e-15,0.4274,0.0,-3.813e-15
3.6000000000000005e-07,1.2000000000000002e-07,7.494e-07,6.147e-06,10380000000.0,0.3266,3.272e-05,5.323,0.7,1.2,5.017e-16,0.3734,0.0,-4.825e-16
3.6000000000000005e-07,2.4000000000000003e-07,1.369e-06,1.1e-05,10040000000.0,0.3011,6.29e-05,5.719,0.7,1.2,9.974e-16,0.3989,0.0,-9.668e-16
3.6000000000000005e-07,4.800000000000001e-07,2.505e-06,1.982e-05,9575000000.0,0.2837,0.0001195,6.028,0.7,1.2,1.986e-15,0.4163,0.0,-1.935e-15
3.6000000000000005e-07,1e-06,4.903e-06,3.809e-05,9217000000.0,0.2726,0.0002388,6.269,0.7,1.2,4.124e-15,0.4274,0.0,-4.026e-15
3.6000000000000005e-07,1.2000000000000002e-07,1.097e-06,9.772e-06,12370000000.0,0.4266,3.951e-05,4.043,0.8,1.2,5.083e-16,0.3734,0.0,-4.926e-16
3.6000000000000005e-07,2.4000000000000003e-07,2.044e-06,1.803e-05,12130000000.0,0.4011,7.723e-05,4.283,0.8,1.2,1.013e-15,0.3989,0.0,-9.899e-16
3.6000000000000005e-07,4.800000000000001e-07,3.799e-06,3.329e-05,11710000000.0,0.3837,0.0001487,4.468,0.8,1.2,2.021e-15,0.4163,0.0,-1.986e-15
3.6000000000000005e-07,1e-06,7.521e-06,6.518e-05,11380000000.0,0.3726,0.0003005,4.61,0.8,1.2,4.204e-15,0.4274,0.0,-4.14e-15
3.6000000000000005e-07,1.2000000000000002e-07,1.504e-06,1.399e-05,13880000000.0,0.5265,4.464e-05,3.19,0.9,1.2,5.119e-16,0.3735,0.0,-4.992e-16
3.6000000000000005e-07,2.4000000000000003e-07,2.836e-06,2.633e-05,13730000000.0,0.5011,8.813e-05,3.347,0.9,1.2,1.022e-15,0.3989,0.0,-1.005e-15
3.6000000000000005e-07,4.800000000000001e-07,5.32e-06,4.934e-05,13350000000.0,0.4837,0.0001711,3.468,0.9,1.2,2.04e-15,0.4163,0.0,-2.018e-15
3.6000000000000005e-07,1e-06,1.06e-05,9.769e-05,13020000000.0,0.4726,0.0003474,3.556,0.9,1.2,4.246e-15,0.4274,0.0,-4.209e-15
3.6000000000000005e-07,1.2000000000000002e-07,1.976e-06,1.865e-05,14920000000.0,0.6265,4.817e-05,2.583,1.0,1.2,5.139e-16,0.3735,0.0,-5.04e-16
3.6000000000000005e-07,2.4000000000000003e-07,3.757e-06,3.555e-05,14850000000.0,0.6011,9.576e-05,2.694,1.0,1.2,1.026e-15,0.3989,0.0,-1.015e-15
3.6000000000000005e-07,4.800000000000001e-07,7.089e-06,6.73e-05,14520000000.0,0.5837,0.0001871,2.78,1.0,1.2,2.051e-15,0.4163,0.0,-2.04e-15
3.6000000000000005e-07,1e-06,1.417e-05,0.0001342,14180000000.0,0.5725,0.0003803,2.834,1.0,1.2,4.27e-15,0.4275,0.0,-4.256e-15
3.6000000000000005e-07,1.2000000000000002e-07,2.525e-06,2.358e-05,15520000000.0,0.7265,5.023e-05,2.131,1.1,1.2,5.151e-16,0.3735,0.0,-5.077e-16
3.6000000000000005e-07,2.4000000000000003e-07,4.829e-06,4.538e-05,15540000000.0,0.7011,0.0001005,2.214,1.1,1.2,1.029e-15,0.3989,0.0,-1.023e-15
3.6000000000000005e-07,4.800000000000001e-07,9.152e-06,8.655e-05,15260000000.0,0.6837,0.0001972,2.279,1.1,1.2,2.057e-15,0.4163,0.0,-2.056e-15
3.6000000000000005e-07,1e-06,1.832e-05,0.0001733,14890000000.0,0.6725,0.0004009,2.313,1.1,1.2,4.283e-15,0.4275,0.0,-4.291e-15
3.6000000000000005e-07,1.2000000000000002e-07,3.173e-06,2.865e-05,15750000000.0,0.8265,5.103e-05,1.781,1.2,1.2,5.156e-16,0.3735,0.0,-5.107e-16
3.6000000000000005e-07,2.4000000000000003e-07,6.098e-06,5.556e-05,15850000000.0,0.801,0.0001026,1.847,1.2,1.2,1.03e-15,0.399,0.0,-1.029e-15
3.6000000000000005e-07,4.800000000000001e-07,1.159e-05,0.0001066,15640000000.0,0.7836,0.0002025,1.9,1.2,1.2,2.06e-15,0.4164,0.0,-2.07e-15
3.6000000000000005e-07,1e-06,2.319e-05,0.000214,15240000000.0,0.7725,0.0004109,1.92,1.2,1.2,4.291e-15,0.4275,0.0,-4.319e-15
1e-06,1.2000000000000002e-07,1.834e-10,8.871e-11,1455000.0,-0.2378,2.89e-09,32.58,0.1,0.1,3.161e-16,0.3378,0.0,-1.068e-16
1e-06,2.4000000000000003e-07,1.623e-10,7.907e-11,725800.0,-0.2633,2.617e-09,33.1,0.1,0.1,5.739e-16,0.3633,0.0,-1.405e-16
1e-06,4.800000000000001e-07,1.784e-10,8.671e-11,422900.0,-0.2826,2.894e-09,33.37,0.1,0.1,1.089e-15,0.3826,0.0,-2.025e-16
1e-06,1e-06,2.47e-10,1.196e-10,288500.0,-0.2956,4.006e-09,33.48,0.1,0.1,2.21e-15,0.3956,0.0,-3.377e-16
1e-06,1.2000000000000002e-07,3.672e-09,1.925e-09,15940000.0,-0.1378,5.458e-08,28.34,0.2,0.1,5.451e-16,0.3378,0.0,-3.83e-16
1e-06,2.4000000000000003e-07,3.643e-09,1.89e-09,9601000.0,-0.1633,5.627e-08,29.78,0.2,0.1,9.329e-16,0.3633,0.0,-5.865e-16
1e-06,4.800000000000001e-07,4.283e-09,2.188e-09,6422000.0,-0.1826,6.709e-08,30.66,0.2,0.1,1.663e-15,0.3826,0.0,-9.334e-16
1e-06,1e-06,6.15e-09,3.105e-09,4808000.0,-0.1956,9.683e-08,31.18,0.2,0.1,3.206e-15,0.3956,0.0,-1.635e-15
1e-06,1.2000000000000002e-07,4.308e-08,2.393e-08,94140000.0,-0.03776,5.263e-07,21.99,0.3,0.1,8.897e-16,0.3378,0.0,-7.684e-16
1e-06,2.4000000000000003e-07,4.831e-08,2.754e-08,64950000.0,-0.06333,6.512e-07,23.64,0.3,0.1,1.596e-15,0.3633,0.0,-1.354e-15
1e-06,4.800000000000001e-07,6.25e-08,3.551e-08,48000000.0,-0.08261,8.795e-07,24.77,0.3,0.1,2.916e-15,0.3826,0.0,-2.415e-15
1e-06,1e-06,9.688e-08,5.423e-08,39020000.0,-0.0956,1.388e-06,25.6,0.3,0.1,5.664e-15,0.3956,0.0,-4.574e-15
1e-06,1.2000000000000002e-07,5.061e-07,1.5e-07,287800000.0,0.06224,2.16e-06,14.4,0.4,0.1,1.194e-15,0.3378,0.0,-1.021e-15
1e-06,2.4000000000000003e-07,5.427e-07,2.085e-07,245100000.0,0.03667,3.448e-06,16.54,0.4,0.1,2.239e-15,0.3633,0.0,-1.968e-15
1e-06,4.800000000000001e-07,6.644e-07,3.048e-07,205900000.0,0.01739,5.493e-06,18.02,0.4,0.1,4.246e-15,0.3826,0.0,-3.783e-15
1e-06,1e-06,1.039e-06,5.08e-07,181000000.0,0.0044,9.641e-06,18.98,0.4,0.1,8.479e-15,0.3956,0.0,-7.561e-15
1e-06,1.2000000000000002e-07,2.833e-06,4.392e-07,382800000.0,0.1622,3.418e-06,7.78,0.5,0.1,1.421e-15,0.3378,0.0,-1.082e-15
1e-06,2.4000000000000003e-07,4.278e-06,7.333e-07,387400000.0,0.1367,6.659e-06,9.081,0.5,0.1,2.736e-15,0.3633,0.0,-2.179e-15
1e-06,4.800000000000001e-07,6.47e-06,1.242e-06,383000000.0,0.1174,1.274e-05,10.26,0.5,0.1,5.293e-15,0.3826,0.0,-4.364e-15
1e-06,1e-06,1.112e-05,2.282e-06,373900000.0,0.1044,2.529e-05,11.08,0.5,0.1,1.076e-14,0.3956,0.0,-8.987e-15
1e-06,1.2000000000000002e-07,6.294e-06,8.03e-07,386400000.0,0.2622,3.765e-06,4.689,0.6,0.1,1.551e-15,0.3378,0.0,-1.063e-15
1e-06,2.4000000000000003e-07,1.111e-05,1.464e-06,402800000.0,0.2367,7.703e-06,5.262,0.6,0.1,3.044e-15,0.3633,0.0,-2.164e-15
1e-06,4.800000000000001e-07,1.968e-05,2.684e-06,411500000.0,0.2174,1.547e-05,5.763,0.6,0.1,5.983e-15,0.3826,0.0,-4.384e-15
1e-06,1e-06,3.762e-05,5.22e-06,413300000.0,0.2044,3.199e-05,6.127,0.6,0.1,1.232e-14,0.3956,0.0,-9.13e-15
1e-06,1.2000000000000002e-07,1.001e-05,1.18e-06,368200000.0,0.3622,3.738e-06,3.168,0.7,0.1,1.616e-15,0.3378,0.0,-1.035e-15
1e-06,2.4000000000000003e-07,1.874e-05,2.241e-06,385100000.0,0.3367,7.741e-06,3.454,0.7,0.1,3.199e-15,0.3633,0.0,-2.11e-15
1e-06,4.800000000000001e-07,3.505e-05,4.254e-06,394000000.0,0.3174,1.57e-05,3.69,0.7,0.1,6.34e-15,0.3826,0.0,-4.276e-15
1e-06,1e-06,6.947e-05,8.486e-06,397200000.0,0.3044,3.277e-05,3.862,0.7,0.1,1.313e-14,0.3956,0.0,-8.929e-15
1e-06,1.2000000000000002e-07,1.366e-05,1.544e-06,340300000.0,0.4622,3.525e-06,2.283,0.8,0.1,1.649e-15,0.3378,0.0,-1.011e-15
1e-06,2.4000000000000003e-07,2.63e-05,2.997e-06,355500000.0,0.4367,7.321e-06,2.443,0.8,0.1,3.277e-15,0.3633,0.0,-2.061e-15
1e-06,4.800000000000001e-07,5.042e-05,5.788e-06,363200000.0,0.4174,1.488e-05,2.571,0.8,0.1,6.52e-15,0.3826,0.0,-4.172e-15
1e-06,1e-06,0.0001015,1.169e-05,366000000.0,0.4044,3.114e-05,2.663,0.8,0.1,1.354e-14,0.3956,0.0,-8.722e-15
1e-06,1.2000000000000002e-07,1.708e-05,1.881e-06,305400000.0,0.5622,3.199e-06,1.701,0.9,0.1,1.667e-15,0.3378,0.0,-9.928e-16
1e-06,2.4000000000000003e-07,3.34e-05,3.695e-06,318000000.0,0.5367,6.633e-06,1.795,0.9,0.1,3.32e-15,0.3633,0.0,-2.022e-15
1e-06,4.800000000000001e-07,6.488e-05,7.21e-06,324800000.0,0.5174,1.35e-05,1.873,0.9,0.1,6.616e-15,0.3826,0.0,-4.09e-15
1e-06,1e-06,0.0001318,1.467e-05,327000000.0,0.5044,2.826e-05,1.926,0.9,0.1,1.375e-14,0.3956,0.0,-8.554e-15
1e-06,1.2000000000000002e-07,2.017e-05,2.181e-06,265900000.0,0.6622,2.803e-06,1.285,1.0,0.1,1.677e-15,0.3378,0.0,-9.776e-16
1e-06,2.4000000000000003e-07,3.979e-05,4.317e-06,275400000.0,0.6367,5.787e-06,1.34,1.0,0.1,3.344e-15,0.3633,0.0,-1.991e-15
1e-06,4.800000000000001e-07,7.792e-05,8.476e-06,281700000.0,0.6174,1.18e-05,1.393,1.0,0.1,6.67e-15,0.3826,0.0,-4.024e-15
1e-06,1e-06,0.000159,1.732e-05,283100000.0,0.6044,2.468e-05,1.425,1.0,0.1,1.387e-14,0.3956,0.0,-8.419e-15
1e-06,1.2000000000000002e-07,2.285e-05,2.44e-06,224300000.0,0.7622,2.372e-06,0.9723,1.1,0.1,1.683e-15,0.3378,0.0,-9.648e-16
1e-06,2.4000000000000003e-07,4.533e-05,4.849e-06,230700000.0,0.7367,4.866e-06,1.003,1.1,0.1,3.357e-15,0.3633,0.0,-1.965e-15
1e-06,4.800000000000001e-07,8.926e-05,9.563e-06,236600000.0,0.7174,9.961e-06,1.041,1.1,0.1,6.701e-15,0.3826,0.0,-3.969e-15
1e-06,1e-06,0.0001827,1.959e-05,237300000.0,0.7044,2.079e-05,1.061,1.1,0.1,1.394e-14,0.3956,0.0,-8.308e-15
1e-06,1.2000000000000002e-07,2.512e-05,2.655e-06,182900000.0,0.8622,1.938e-06,0.7298,1.2,0.1,1.686e-15,0.3378,0.0,-9.535e-16
1e-06,2.4000000000000003e-07,4.997e-05,5.289e-06,186400000.0,0.8367,3.94e-06,0.7449,1.2,0.1,3.364e-15,0.3633,0.0,-1.942e-15
1e-06,4.800000000000001e-07,9.879e-05,1.047e-05,192100000.0,0.8174,8.109e-06,0.7748,1.2,0.1,6.717e-15,0.3826,0.0,-3.922e-15
1e-06,1e-06,0.0002026,2.147e-05,192300000.0,0.8044,1.689e-05,0.7866,1.2,0.1,1.398e-14,0.3956,0.0,-8.211e-15
