Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
878,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",3.232e9,,,
878,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",-48.19e-3,,,
878,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",7.412e-6,,,
878,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",19.68,,,
878,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",400e-3,,,
878,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
878,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",365e-18,,,
878,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",448.2e-3,,,
878,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
878,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-299.9e-18,,,
878,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",37.57,,,
878,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",1.569,,,
"Parameters: length=180n, Vd=700m, Vg=400m, width=480n",,,,,,
879,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",296.4e-9,,,
879,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",543.2e-9,,,
879,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",2.575e9,,,
879,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",-64.53e-3,,,
879,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",11.15e-6,,,
879,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",20.54,,,
879,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",400e-3,,,
879,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
879,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",689.4e-18,,,
879,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",464.5e-3,,,
879,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
879,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-556e-18,,,
879,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",37.63,,,
879,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",1.132,,,
"Parameters: length=180n, Vd=700m, Vg=400m, width=1u",,,,,,
880,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",492.6e-9,,,
880,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",881e-9,,,
880,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",2.151e9,,,
880,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",-74.92e-3,,,
880,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",18.67e-6,,,
880,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",21.19,,,
880,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",400e-3,,,
880,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
880,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",1.381e-15,,,
880,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",474.9e-3,,,
880,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
880,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-1.097e-15,,,
880,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",37.9,,,
880,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",881e-3,,,
"Parameters: length=180n, Vd=700m, Vg=500m, width=120n",,,,,,
881,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",512e-9,,,
881,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",1.353e-6,,,
881,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",11.83e9,,,
881,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",74.89e-3,,,
881,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",17.72e-6,,,
881,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",13.1,,,
881,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",500e-3,,,
881,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
881,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",238.4e-18,,,
881,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",425.1e-3,,,
881,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
881,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-212.6e-18,,,
881,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",34.62,,,
881,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",11.27,,,
"Parameters: length=180n, Vd=700m, Vg=500m, width=240n",,,,,,
882,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",832.7e-9,,,
882,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",2.054e-6,,,
882,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",10.12e9,,,
882,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",51.81e-3,,,
882,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",29.28e-6,,,
882,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",14.26,,,
882,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",500e-3,,,
882,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
882,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",460.6e-18,,,
882,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",448.2e-3,,,
882,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
882,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-412e-18,,,
882,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",35.16,,,
882,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",8.557,,,
"Parameters: length=180n, Vd=700m, Vg=500m, width=480n",,,,,,
883,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",1.368e-6,,,
883,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",3.216e-6,,,
883,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",8.633e9,,,
883,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",35.47e-3,,,
883,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",48.54e-6,,,
883,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",15.09,,,
883,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",500e-3,,,
883,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
883,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",894.9e-18,,,
883,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",464.5e-3,,,
883,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
883,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-798.8e-18,,,
883,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",35.49,,,
883,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",6.7,,,
"Parameters: length=180n, Vd=700m, Vg=500m, width=1u",,,,,,
884,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",2.427e-6,,,
884,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",5.537e-6,,,
884,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",7.567e9,,,
884,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",25.08e-3,,,
884,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",86.84e-6,,,
884,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",15.68,,,
884,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",500e-3,,,
884,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
884,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",1.826e-15,,,
884,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",474.9e-3,,,
884,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
884,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-1.624e-15,,,
884,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",35.78,,,
884,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",5.537,,,
"Parameters: length=180n, Vd=700m, Vg=600m, width=120n",,,,,,
885,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",1.223e-6,,,
885,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",3.947e-6,,,
885,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",20.8e9,,,
885,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",174.9e-3,,,
885,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",33.99e-6,,,
885,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",8.613,,,
885,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",600e-3,,,
885,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
885,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",260.2e-18,,,
885,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",425.1e-3,,,
885,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
885,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-238e-18,,,
885,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",27.8,,,
885,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",32.89,,,
"Parameters: length=180n, Vd=700m, Vg=600m, width=240n",,,,,,
886,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",2.151e-6,,,
886,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",6.625e-6,,,
886,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",19.38e9,,,
886,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",151.8e-3,,,
886,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",62.38e-6,,,
886,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",9.416,,,
886,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",600e-3,,,
886,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
886,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",512.2e-18,,,
886,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",448.2e-3,,,
886,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
886,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-473e-18,,,
886,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",29,,,
886,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",27.6,,,
"Parameters: length=180n, Vd=700m, Vg=600m, width=480n",,,,,,
887,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",3.765e-6,,,
887,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",11.2e-6,,,
887,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",17.75e9,,,
887,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",135.5e-3,,,
887,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",112.8e-6,,,
887,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",10.06,,,
887,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",600e-3,,,
887,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
887,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",1.011e-15,,,
887,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",464.5e-3,,,
887,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
887,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-936.8e-18,,,
887,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",29.95,,,
887,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",23.34,,,
"Parameters: length=180n, Vd=700m, Vg=600m, width=1u",,,,,,
888,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",7.008e-6,,,
888,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",20.39e-6,,,
888,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",16.4e9,,,
888,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",125.1e-3,,,
888,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",215.1e-6,,,
888,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",10.55,,,
888,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",600e-3,,,
888,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
888,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",2.087e-15,,,
888,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",474.9e-3,,,
888,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
888,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-1.933e-15,,,
888,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",30.69,,,
888,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",20.39,,,
"Parameters: length=180n, Vd=700m, Vg=700m, width=120n",,,,,,
889,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",2.225e-6,,,
889,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",8.031e-6,,,
889,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",27.65e9,,,
889,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",274.9e-3,,,
889,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",46.96e-6,,,
889,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",5.847,,,
889,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",700e-3,,,
889,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
889,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",270.3e-18,,,
889,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",425.1e-3,,,
889,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
889,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-250.2e-18,,,
889,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",21.11,,,
889,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",66.93,,,
"Parameters: length=180n, Vd=700m, Vg=700m, width=240n",,,,,,
890,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",4.072e-6,,,
890,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",14.32e-6,,,
890,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",26.71e9,,,
890,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",251.8e-3,,,
890,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",90.07e-6,,,
890,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",6.288,,,
890,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",700e-3,,,
890,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
890,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",536.6e-18,,,
890,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",448.2e-3,,,
890,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
890,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-502.4e-18,,,
890,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",22.12,,,
890,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",59.68,,,
"Parameters: length=180n, Vd=700m, Vg=700m, width=480n",,,,,,
891,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",7.377e-6,,,
891,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",25.47e-6,,,
891,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",25.31e9,,,
891,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",235.5e-3,,,
891,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",169.6e-6,,,
891,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",6.659,,,
891,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",700e-3,,,
891,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
891,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",1.066e-15,,,
891,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",464.5e-3,,,
891,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
891,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-1.004e-15,,,
891,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",23,,,
891,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",53.07,,,
"Parameters: length=180n, Vd=700m, Vg=700m, width=1u",,,,,,
892,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",14.12e-6,,,
892,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",48.16e-6,,,
892,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",24.07e9,,,
892,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",225.1e-3,,,
892,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",334.5e-6,,,
892,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",6.946,,,
892,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",700e-3,,,
892,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
892,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",2.212e-15,,,
892,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",474.9e-3,,,
892,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
892,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-2.084e-15,,,
892,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",23.7,,,
892,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",48.16,,,
"Parameters: length=180n, Vd=700m, Vg=800m, width=120n",,,,,,
893,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",3.489e-6,,,
893,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",13.2e-6,,,
893,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",32.19e9,,,
893,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",374.8e-3,,,
893,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",55.69e-6,,,
893,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",4.22,,,
893,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",800e-3,,,
893,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
893,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",275.3e-18,,,
893,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",425.2e-3,,,
893,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
893,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-256.5e-18,,,
893,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",15.96,,,
893,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",110,,,
"Parameters: length=180n, Vd=700m, Vg=800m, width=240n",,,,,,
894,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",6.504e-6,,,
894,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",24.33e-6,,,
894,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",31.51e9,,,
894,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",351.8e-3,,,
894,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",108.6e-6,,,
894,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",4.462,,,
894,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",800e-3,,,
894,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
894,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",548.3e-18,,,
894,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",448.2e-3,,,
894,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
894,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-517.4e-18,,,
894,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",16.69,,,
894,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",101.4,,,
"Parameters: length=180n, Vd=700m, Vg=800m, width=480n",,,,,,
895,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",11.98e-6,,,
895,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",44.5e-6,,,
895,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",30.27e9,,,
895,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",335.4e-3,,,
895,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",207.9e-6,,,
895,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",4.672,,,
895,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",800e-3,,,
895,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
895,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",1.093e-15,,,
895,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",464.6e-3,,,
895,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
895,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-1.038e-15,,,
895,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",17.35,,,
895,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",92.7,,,
"Parameters: length=180n, Vd=700m, Vg=800m, width=1u",,,,,,
896,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",23.27e-6,,,
896,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",85.98e-6,,,
896,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",29.12e9,,,
896,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",325e-3,,,
896,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",415.6e-6,,,
896,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",4.834,,,
896,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",800e-3,,,
896,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
896,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",2.271e-15,,,
896,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",475e-3,,,
896,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
896,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-2.158e-15,,,
896,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",17.86,,,
896,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",85.98,,,
"Parameters: length=180n, Vd=700m, Vg=900m, width=120n",,,,,,
897,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",5.023e-6,,,
897,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",19.05e-6,,,
897,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",34.83e9,,,
897,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",474.8e-3,,,
897,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",60.83e-6,,,
897,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",3.193,,,
897,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",900e-3,,,
897,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
897,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",278e-18,,,
897,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",425.2e-3,,,
897,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
897,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-260.2e-18,,,
897,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",12.11,,,
897,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",158.7,,,
"Parameters: length=180n, Vd=700m, Vg=900m, width=240n",,,,,,
898,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",9.441e-6,,,
898,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",35.78e-6,,,
898,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",34.26e9,,,
898,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",451.8e-3,,,
898,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",119.3e-6,,,
898,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",3.336,,,
898,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",900e-3,,,
898,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
898,695Project_gmID_TB_1,"OP(""/NM0"" ""cgg"")",554.4e-18,,,
898,695Project_gmID_TB_1,"OP(""/NM0"" ""vth"")",448.2e-3,,,
898,695Project_gmID_TB_1,"OP(""/NM0"" ""vbs"")",0,,,
898,695Project_gmID_TB_1,"OP(""/NM0"" ""cgs"")",-526e-18,,,
898,695Project_gmID_TB_1,"(OP(""/NM0"" ""gm"") / OP(""/NM0"" ""gds""))",12.64,,,
898,695Project_gmID_TB_1,"(OP(""/NM0"" ""id"") / VAR(""width""))",149.1,,,
"Parameters: length=180n, Vd=700m, Vg=900m, width=480n",,,,,,
899,695Project_gmID_TB_1,"OP(""/NM0"" ""gds"")",17.54e-6,,,
899,695Project_gmID_TB_1,"OP(""/NM0"" ""id"")",66.52e-6,,,
899,695Project_gmID_TB_1,"OP(""/NM0"" ""fug"")",33.13e9,,,
899,695Project_gmID_TB_1,"OP(""/NM0"" ""vgt"")",435.4e-3,,,
899,695Project_gmID_TB_1,"OP(""/NM0"" ""gm"")",230.3e-6,,,
899,695Project_gmID_TB_1,"OP(""/NM0"" ""gmoverid"")",3.462,,,
899,695Project_gmID_TB_1,"OP(""/NM0"" ""vgs"")",900e-3,,,
899,695Project_gmID_TB_1,"OP(""/NM0"" ""vds"")",700e-3,,,
